school_year,nces_school_id,nces_lea_id,school_name,district_name,lea_name,state,county_name,county_fips,latitude,longitude,distance_downtown_kc_miles,operational_status,is_operating,school_type,is_charter,grade_span,grade_span_low,grade_span_high,lowest_grade,highest_grade,locale_code_year,locale_desc_year,locale_group_year,locale_code,locale_desc,locale_group,virtual_status_desc,is_virtual,enrollment_total,enrollment_pk,enrollment_k12,enrollment_kg,has_pre_k,is_standalone_pk,classroom_teacher_fte,teacher_fte_valid,students_per_classroom_teacher_fte_allgrades,frl_eligible,frl_rate,frl_observed,analytical_stratum,years_observed_count,years_operating_count,first_observed_school_year,last_observed_school_year,balanced_panel_eligible,grade_span_changed_any,lea_changed_any,school_type_changed_any,locale_changed_any,locale_code_fixed_2024_2025,locale_group_fixed_2024_2025,school_level
2020-2021,290825000228,2908250,RED BRIDGE ELEM.,CENTER 58,CENTER 58,MO,Jackson County,29095,38.932587,-94.5871,11.76,1,True,Regular School,False,KG-05,KG,05,KG,05,11,City: Large,City,11,City: Large,City,No virtual instruction,False,277.0,0.0,277.0,37.0,False,False,24.73,True,11.2,85.0,0.3069,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,11,City,Primary
2020-2021,290825000230,2908250,CENTER MIDDLE,CENTER 58,CENTER 58,MO,Jackson County,29095,38.942067,-94.589412,11.12,1,True,Regular School,False,06-08,06,08,06,08,11,City: Large,City,11,City: Large,City,No virtual instruction,False,581.0,0.0,581.0,0.0,False,False,45.5,True,12.77,300.0,0.5164,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,11,City,Middle
2020-2021,290825002755,2908250,YELLOW JACKET EARLY LEARNING,CENTER 58,CENTER 58,MO,Jackson County,29095,38.967558,-94.59459,9.38,1,True,Regular School,False,PK-PK,PK,PK,PK,PK,11,City: Large,City,11,City: Large,City,No virtual instruction,False,91.0,91.0,0.0,,True,True,11.0,True,8.27,88.0,0.967,True,Standalone Early Childhood,11,11,2014-2015,2024-2025,True,False,False,False,False,11,City,Prekindergarten
2020-2021,290825002810,2908250,CENTER ALTERNATIVE,CENTER 58,CENTER 58,MO,Jackson County,29095,38.9735,-94.568036,8.94,1,True,Alternative,False,07-12,07,12,07,12,11,City: Large,City,11,City: Large,City,No virtual instruction,False,0.0,0.0,0.0,0.0,False,False,,False,,,,False,Alternative,11,11,2014-2015,2024-2025,True,False,False,False,False,11,City,High
2020-2021,291032000334,2910320,SHERWOOD ELEM.,SHERWOOD CASS R-VIII,SHERWOOD CASS R-VIII,MO,Cass County,29037,38.507963,-94.087257,48.85,1,True,Regular School,False,PK-05,PK,05,PK,05,42,Rural: Distant,Rural,42,Rural: Distant,Rural,No virtual instruction,False,363.0,33.0,330.0,54.0,True,False,30.86,True,11.76,160.0,0.4408,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,True,43,Rural,Primary
2020-2021,291032000335,2910320,SHERWOOD HIGH,SHERWOOD CASS R-VIII,SHERWOOD CASS R-VIII,MO,Cass County,29037,38.507963,-94.087257,48.85,1,True,Regular School,False,09-12,09,12,09,12,42,Rural: Distant,Rural,42,Rural: Distant,Rural,No virtual instruction,False,257.0,0.0,257.0,0.0,False,False,18.52,True,13.88,89.0,0.3463,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,True,43,Rural,High
2020-2021,291032001610,2910320,SHERWOOD MIDDLE,SHERWOOD CASS R-VIII,SHERWOOD CASS R-VIII,MO,Cass County,29037,38.507963,-94.087257,48.85,1,True,Regular School,False,06-08,06,08,06,08,42,Rural: Distant,Rural,42,Rural: Distant,Rural,No virtual instruction,False,173.0,0.0,173.0,0.0,False,False,12.76,True,13.56,73.0,0.422,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,True,43,Rural,Middle
2020-2021,291107000378,2911070,DREXEL ELEM.,DREXEL R-IV,DREXEL R-IV,MO,Cass County,29037,38.479143,-94.60474,43.11,1,True,Regular School,False,PK-06,PK,06,PK,06,42,Rural: Distant,Rural,42,Rural: Distant,Rural,No virtual instruction,False,143.0,3.0,140.0,19.0,True,False,12.47,True,11.47,68.0,0.4755,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,42,Rural,Primary
2020-2021,291107000379,2911070,DREXEL HIGH,DREXEL R-IV,DREXEL R-IV,MO,Cass County,29037,38.479143,-94.60474,43.11,1,True,Regular School,False,07-12,07,12,07,12,42,Rural: Distant,Rural,42,Rural: Distant,Rural,No virtual instruction,False,132.0,0.0,132.0,0.0,False,False,16.13,True,8.18,42.0,0.3182,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,42,Rural,High
2020-2021,291116000384,2911160,EAST LYNNE ELEM.,EAST LYNNE 40,EAST LYNNE 40,MO,Cass County,29037,38.664989,-94.227473,35.64,1,True,Regular School,False,PK-08,PK,08,PK,08,42,Rural: Distant,Rural,42,Rural: Distant,Rural,No virtual instruction,False,138.0,9.0,129.0,16.0,True,False,13.8,True,10.0,46.0,0.3333,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,42,Rural,Primary
2020-2021,291165000071,2911650,EXCELSIOR SPRINGS TECH. HIGH,EXCELSIOR SPRINGS 40,EXCELSIOR SPRINGS 40,MO,Clay County,29047,39.336346,-94.23066,24.62,1,True,Career and Technical,False,10-12,10,12,10,12,31,Town: Fringe,Town,31,Town: Fringe,Town,No virtual instruction,False,140.0,0.0,140.0,0.0,False,False,29.0,True,4.83,137.0,0.9786,True,Career and Technical,11,11,2014-2015,2024-2025,True,False,False,False,False,31,Town,High
2020-2021,291165000414,2911650,EXCELSIOR SPRINGS CAREER CTR.,EXCELSIOR SPRINGS 40,EXCELSIOR SPRINGS 40,MO,Clay County,29047,39.34929,-94.24655,24.59,1,True,Career and Technical,False,11-12,11,12,11,12,31,Town: Fringe,Town,31,Town: Fringe,Town,No virtual instruction,False,0.0,0.0,0.0,0.0,False,False,10.83,True,0.0,,,False,Career and Technical,11,11,2014-2015,2024-2025,True,False,False,False,False,31,Town,High
2020-2021,291165000416,2911650,ELKHORN ELEMENTARY,EXCELSIOR SPRINGS 40,EXCELSIOR SPRINGS 40,MO,Ray County,29177,39.323951,-94.12417,28.7,1,True,Regular School,False,KG-05,KG,05,KG,05,42,Rural: Distant,Rural,42,Rural: Distant,Rural,No virtual instruction,False,203.0,0.0,203.0,34.0,False,False,18.5,True,10.97,91.0,0.4483,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,42,Rural,Primary
2020-2021,291165000417,2911650,LEWIS ELEMENTARY,EXCELSIOR SPRINGS 40,EXCELSIOR SPRINGS 40,MO,Clay County,29047,39.337276,-94.228631,24.74,1,True,Regular School,False,KG-05,KG,05,KG,05,31,Town: Fringe,Town,31,Town: Fringe,Town,No virtual instruction,False,398.0,0.0,398.0,66.0,False,False,32.0,True,12.44,248.0,0.6231,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,31,Town,Primary
2020-2021,291165000418,2911650,EXCELSIOR SPRINGS MIDDLE,EXCELSIOR SPRINGS 40,EXCELSIOR SPRINGS 40,MO,Clay County,29047,39.348678,-94.250347,24.42,1,True,Regular School,False,06-08,06,08,06,08,31,Town: Fringe,Town,31,Town: Fringe,Town,No virtual instruction,False,612.0,0.0,612.0,0.0,False,False,40.14,True,15.25,301.0,0.4918,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,31,Town,Middle
2020-2021,291165000420,2911650,EXCELSIOR SPRINGS HIGH,EXCELSIOR SPRINGS 40,EXCELSIOR SPRINGS 40,MO,Clay County,29047,39.348414,-94.245514,24.59,1,True,Regular School,False,09-12,09,12,09,12,31,Town: Fringe,Town,31,Town: Fringe,Town,No virtual instruction,False,765.0,0.0,765.0,0.0,False,False,48.41,True,15.8,323.0,0.4222,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,31,Town,High
2020-2021,291165000421,2911650,WESTVIEW ELEMENTARY,EXCELSIOR SPRINGS 40,EXCELSIOR SPRINGS 40,MO,Clay County,29047,39.346793,-94.241386,24.68,1,True,Regular School,False,PK-05,PK,05,PK,05,31,Town: Fringe,Town,31,Town: Fringe,Town,No virtual instruction,False,479.0,0.0,479.0,79.0,False,False,35.5,True,13.49,235.0,0.4906,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,True,31,Town,Primary
2020-2021,291229000488,2912290,CAR.  TECH. CTR. AT FT. OSAGE,FORT OSAGE R-I,FORT OSAGE R-I,MO,Jackson County,29095,39.138847,-94.288582,15.71,1,True,Career and Technical,False,11-12,11,12,11,12,41,Rural: Fringe,Rural,41,Rural: Fringe,Rural,No virtual instruction,False,0.0,0.0,0.0,0.0,False,False,16.0,True,0.0,,,False,Career and Technical,11,11,2014-2015,2024-2025,True,False,False,False,False,41,Rural,High
2020-2021,291229000489,2912290,BLUE HILLS ELEM.,FORT OSAGE R-I,FORT OSAGE R-I,MO,Jackson County,29095,39.1371,-94.338558,13.05,1,True,Regular School,False,KG-04,KG,04,KG,04,41,Rural: Fringe,Rural,41,Rural: Fringe,Rural,No virtual instruction,False,362.0,0.0,362.0,72.0,False,False,27.43,True,13.2,133.0,0.3674,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,41,Rural,Primary
2020-2021,291229000490,2912290,BUCKNER ELEM.,FORT OSAGE R-I,FORT OSAGE R-I,MO,Jackson County,29095,39.137139,-94.196399,20.59,1,True,Regular School,False,KG-04,KG,04,KG,04,31,Town: Fringe,Town,31,Town: Fringe,Town,No virtual instruction,False,305.0,0.0,305.0,58.0,False,False,28.93,True,10.54,136.0,0.4459,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,True,42,Rural,Primary
2020-2021,291229000491,2912290,CLER-MONT ELEM.,FORT OSAGE R-I,FORT OSAGE R-I,MO,Jackson County,29095,39.116072,-94.351724,12.16,1,True,Regular School,False,KG-04,KG,04,KG,04,21,Suburb: Large,Suburb,21,Suburb: Large,Suburb,No virtual instruction,False,333.0,0.0,333.0,68.0,False,False,26.53,True,12.55,154.0,0.4625,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,21,Suburb,Primary
2020-2021,291229000493,2912290,ELM GROVE ELEM.,FORT OSAGE R-I,FORT OSAGE R-I,MO,Jackson County,29095,39.129106,-94.363565,11.63,1,True,Regular School,False,KG-04,KG,04,KG,04,21,Suburb: Large,Suburb,21,Suburb: Large,Suburb,No virtual instruction,False,326.0,0.0,326.0,65.0,False,False,30.43,True,10.71,221.0,0.6779,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,21,Suburb,Primary
2020-2021,291229000494,2912290,OSAGE TRAIL MIDDLE,FORT OSAGE R-I,FORT OSAGE R-I,MO,Jackson County,29095,39.137828,-94.288251,15.72,1,True,Regular School,False,07-08,07,08,07,08,41,Rural: Fringe,Rural,41,Rural: Fringe,Rural,No virtual instruction,False,790.0,0.0,790.0,0.0,False,False,47.86,True,16.51,343.0,0.4342,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,41,Rural,Middle
2020-2021,291229000496,2912290,FORT OSAGE HIGH,FORT OSAGE R-I,FORT OSAGE R-I,MO,Jackson County,29095,39.138321,-94.291331,15.56,1,True,Regular School,False,09-12,09,12,09,12,41,Rural: Fringe,Rural,41,Rural: Fringe,Rural,No virtual instruction,False,1499.0,0.0,1499.0,0.0,False,False,79.85,True,18.77,586.0,0.3909,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,41,Rural,High
2020-2021,291229002284,2912290,FIRE PRAIRIE MIDDLE,FORT OSAGE R-I,FORT OSAGE R-I,MO,Jackson County,29095,39.13819,-94.28391,15.95,1,True,Regular School,False,05-06,05,06,05,06,41,Rural: Fringe,Rural,41,Rural: Fringe,Rural,No virtual instruction,False,761.0,0.0,761.0,0.0,False,False,45.48,True,16.73,355.0,0.4665,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,41,Rural,Middle
2020-2021,291229002310,2912290,EARLY CHILDHOOD CTR.,FORT OSAGE R-I,FORT OSAGE R-I,MO,Jackson County,29095,39.129953,-94.36349,11.65,1,True,Regular School,False,PK-PK,PK,PK,PK,PK,21,Suburb: Large,Suburb,21,Suburb: Large,Suburb,No virtual instruction,False,121.0,121.0,0.0,,True,True,12.6,True,9.6,44.0,0.3636,True,Standalone Early Childhood,11,11,2014-2015,2024-2025,True,False,False,False,False,21,Suburb,Prekindergarten
2020-2021,291229002995,2912290,LEWIS AND CLARK LEARNING CTR.,FORT OSAGE R-I,FORT OSAGE R-I,MO,Jackson County,29095,39.139278,-94.291906,15.54,1,True,Alternative,False,KG-12,KG,12,KG,12,41,Rural: Fringe,Rural,41,Rural: Fringe,Rural,No virtual instruction,False,0.0,0.0,0.0,0.0,False,False,7.1,True,0.0,,,False,Alternative,11,11,2014-2015,2024-2025,True,False,False,False,False,41,Rural,Other
2020-2021,291229003103,2912290,INDIAN TRAILS ELEM.,FORT OSAGE R-I,FORT OSAGE R-I,MO,Jackson County,29095,39.119765,-94.291204,15.42,1,True,Regular School,False,PK-04,PK,04,PK,04,41,Rural: Fringe,Rural,41,Rural: Fringe,Rural,No virtual instruction,False,375.0,0.0,375.0,75.0,False,False,31.03,True,12.09,198.0,0.528,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,41,Rural,Primary
2020-2021,291308000546,2913080,GRAIN VALLEY HIGH,GRAIN VALLEY R-V,GRAIN VALLEY R-V,MO,Jackson County,29095,39.009076,-94.206697,20.94,1,True,Regular School,False,09-12,09,12,09,12,21,Suburb: Large,Suburb,21,Suburb: Large,Suburb,No virtual instruction,False,1413.0,0.0,1413.0,0.0,False,False,78.64,True,17.97,301.0,0.213,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,21,Suburb,High
2020-2021,291308000547,2913080,MATTHEWS ELEM.,GRAIN VALLEY R-V,GRAIN VALLEY R-V,MO,Jackson County,29095,39.022469,-94.193848,21.34,1,True,Regular School,False,KG-05,KG,05,KG,05,21,Suburb: Large,Suburb,21,Suburb: Large,Suburb,No virtual instruction,False,375.0,0.0,375.0,49.0,False,False,34.33,True,10.92,107.0,0.2853,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,21,Suburb,Primary
2020-2021,291308001965,2913080,SNI-A-BAR ELEM.,GRAIN VALLEY R-V,GRAIN VALLEY R-V,MO,Jackson County,29095,39.009898,-94.209122,20.8,1,True,Regular School,False,KG-05,KG,05,KG,05,21,Suburb: Large,Suburb,21,Suburb: Large,Suburb,No virtual instruction,False,511.0,0.0,511.0,82.0,False,False,39.8,True,12.84,119.0,0.2329,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,21,Suburb,Primary
2020-2021,291308002463,2913080,GRAIN VALLEY SOUTH MIDDLE SCHL,GRAIN VALLEY R-V,GRAIN VALLEY R-V,MO,Jackson County,29095,38.990293,-94.212209,21.1,1,True,Regular School,False,06-08,06,08,06,08,21,Suburb: Large,Suburb,21,Suburb: Large,Suburb,No virtual instruction,False,585.0,0.0,585.0,0.0,False,False,42.83,True,13.66,148.0,0.253,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,21,Suburb,Middle
2020-2021,291308002866,2913080,PRAIRIE BRANCH ELEM.,GRAIN VALLEY R-V,GRAIN VALLEY R-V,MO,Jackson County,29095,39.038152,-94.214665,19.99,1,True,Regular School,False,KG-05,KG,05,KG,05,21,Suburb: Large,Suburb,21,Suburb: Large,Suburb,No virtual instruction,False,536.0,0.0,536.0,87.0,False,False,37.58,True,14.26,56.0,0.1045,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,True,21,Suburb,Primary
2020-2021,291308002976,2913080,STONY POINT ELEM.,GRAIN VALLEY R-V,GRAIN VALLEY R-V,MO,Jackson County,29095,38.990018,-94.21525,20.96,1,True,Regular School,False,KG-05,KG,05,KG,05,21,Suburb: Large,Suburb,21,Suburb: Large,Suburb,No virtual instruction,False,493.0,0.0,493.0,63.0,False,False,39.15,True,12.59,104.0,0.211,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,21,Suburb,Primary
2020-2021,291308003161,2913080,GRAIN VALLEY NORTH MIDDLE SCHL,GRAIN VALLEY R-V,GRAIN VALLEY R-V,MO,Jackson County,29095,39.052796,-94.20908,20.08,1,True,Regular School,False,06-08,06,08,06,08,41,Rural: Fringe,Rural,41,Rural: Fringe,Rural,No virtual instruction,False,504.0,0.0,504.0,0.0,False,False,37.18,True,13.56,98.0,0.1944,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,41,Rural,Middle
2020-2021,291308003169,2913080,GRAIN VALLEY EARLY CHILDHD CTR,GRAIN VALLEY R-V,GRAIN VALLEY R-V,MO,Jackson County,29095,39.052232,-94.210254,20.03,1,True,Regular School,False,PK-PK,PK,PK,PK,PK,41,Rural: Fringe,Rural,41,Rural: Fringe,Rural,No virtual instruction,False,86.0,86.0,0.0,,True,True,9.0,True,9.56,,,False,Standalone Early Childhood,11,11,2014-2015,2024-2025,True,False,False,False,False,41,Rural,Prekindergarten
2020-2021,291314000548,2913140,BELVIDERE ELEM.,GRANDVIEW C-4,GRANDVIEW C-4,MO,Jackson County,29095,38.851108,-94.521657,17.64,1,True,Regular School,False,KG-05,KG,05,KG,05,21,Suburb: Large,Suburb,21,Suburb: Large,Suburb,No virtual instruction,False,283.0,0.0,283.0,47.0,False,False,21.84,True,12.96,199.0,0.7032,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,21,Suburb,Primary
2020-2021,291314000549,2913140,BUTCHER-GREENE ELEM.,GRANDVIEW C-4,GRANDVIEW C-4,MO,Jackson County,29095,38.871314,-94.532692,16.17,1,True,Regular School,False,PK-05,PK,05,PK,05,21,Suburb: Large,Suburb,21,Suburb: Large,Suburb,No virtual instruction,False,297.0,0.0,297.0,53.0,False,False,22.41,True,13.25,250.0,0.8418,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,21,Suburb,Primary
2020-2021,291314000550,2913140,CONN-WEST ELEM.,GRANDVIEW C-4,GRANDVIEW C-4,MO,Jackson County,29095,38.887713,-94.532355,15.05,1,True,Regular School,False,KG-05,KG,05,KG,05,21,Suburb: Large,Suburb,21,Suburb: Large,Suburb,No virtual instruction,False,325.0,0.0,325.0,51.0,False,False,24.68,True,13.17,259.0,0.7969,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,21,Suburb,Primary
2020-2021,291314000551,2913140,GRANDVIEW MIDDLE,GRANDVIEW C-4,GRANDVIEW C-4,MO,Jackson County,29095,38.894074,-94.501602,14.99,1,True,Regular School,False,06-08,06,08,06,08,21,Suburb: Large,Suburb,21,Suburb: Large,Suburb,No virtual instruction,False,571.0,0.0,571.0,0.0,False,False,39.26,True,14.54,436.0,0.7636,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,21,Suburb,Middle
2020-2021,291314000554,2913140,MARTIN CITY ELEM.,GRANDVIEW C-4,GRANDVIEW C-4,MO,Jackson County,29095,38.885761,-94.592567,15.01,1,True,Regular School,False,KG-08,KG,08,KG,08,11,City: Large,City,11,City: Large,City,No virtual instruction,False,640.0,0.0,640.0,45.0,False,False,56.15,True,11.4,496.0,0.775,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,11,City,Primary
2020-2021,291314000555,2913140,MEADOWMERE ELEM.,GRANDVIEW C-4,GRANDVIEW C-4,MO,Jackson County,29095,38.878253,-94.511571,15.91,1,True,Regular School,False,KG-05,KG,05,KG,05,21,Suburb: Large,Suburb,21,Suburb: Large,Suburb,No virtual instruction,False,370.0,0.0,370.0,55.0,False,False,24.42,True,15.15,258.0,0.6973,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,21,Suburb,Primary
2020-2021,291314000556,2913140,GRANDVIEW SR. HIGH,GRANDVIEW C-4,GRANDVIEW C-4,MO,Jackson County,29095,38.88801,-94.514937,15.21,1,True,Regular School,False,09-12,09,12,09,12,21,Suburb: Large,Suburb,21,Suburb: Large,Suburb,No virtual instruction,False,1150.0,0.0,1150.0,0.0,False,False,68.97,True,16.67,845.0,0.7348,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,21,Suburb,High
2020-2021,291314000948,2913140,GRANDVIEW ALTERNATIVE SCH.,GRANDVIEW C-4,GRANDVIEW C-4,MO,Jackson County,29095,38.888863,-94.533341,14.97,1,True,Alternative,False,KG-12,KG,12,KG,12,21,Suburb: Large,Suburb,21,Suburb: Large,Suburb,No virtual instruction,False,0.0,0.0,0.0,0.0,False,False,8.3,True,0.0,,,False,Alternative,11,11,2014-2015,2024-2025,True,False,False,False,False,21,Suburb,Other
2020-2021,291368000596,2913680,HARDIN-CENTRAL ELEM.,HARDIN-CENTRAL C-2,HARDIN-CENTRAL C-2,MO,Ray County,29177,39.272311,-93.836931,41.38,1,True,Regular School,False,PK-06,PK,06,PK,06,42,Rural: Distant,Rural,42,Rural: Distant,Rural,No virtual instruction,False,128.0,19.0,109.0,17.0,True,False,5.4,True,23.7,62.0,0.4844,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,42,Rural,Primary
2020-2021,291368000597,2913680,HARDIN-CENTRAL HIGH,HARDIN-CENTRAL C-2,HARDIN-CENTRAL C-2,MO,Ray County,29177,39.272311,-93.836931,41.38,1,True,Regular School,False,07-12,07,12,07,12,42,Rural: Distant,Rural,42,Rural: Distant,Rural,No virtual instruction,False,109.0,0.0,109.0,0.0,False,False,7.67,True,14.21,35.0,0.3211,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,42,Rural,High
2020-2021,291376000091,2913760,EARLY CHILDHOOD CTR.,HARRISONVILLE R-IX,HARRISONVILLE R-IX,MO,Cass County,29037,38.652161,-94.344321,33.57,1,True,Regular School,False,PK-KG,PK,KG,PK,KG,31,Town: Fringe,Town,31,Town: Fringe,Town,No virtual instruction,False,206.0,61.0,145.0,145.0,True,False,16.6,True,12.41,66.0,0.3204,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,True,32,Town,Primary
2020-2021,291376000600,2913760,CASS CAREER CTR.,HARRISONVILLE R-IX,HARRISONVILLE R-IX,MO,Cass County,29037,38.660129,-94.333708,33.28,1,True,Career and Technical,False,09-12,09,12,09,12,31,Town: Fringe,Town,31,Town: Fringe,Town,No virtual instruction,False,0.0,0.0,0.0,0.0,False,False,13.0,True,0.0,,,False,Career and Technical,11,11,2014-2015,2024-2025,True,False,False,False,True,32,Town,High
2020-2021,291376000602,2913760,HARRISONVILLE ELEM.,HARRISONVILLE R-IX,HARRISONVILLE R-IX,MO,Cass County,29037,38.654629,-94.324242,33.83,1,True,Regular School,False,01-03,01,03,01,03,31,Town: Fringe,Town,31,Town: Fringe,Town,No virtual instruction,False,434.0,0.0,434.0,0.0,False,False,32.9,True,13.19,180.0,0.4147,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,True,32,Town,Primary
2020-2021,291376000604,2913760,MCEOWEN ELEM.,HARRISONVILLE R-IX,HARRISONVILLE R-IX,MO,Cass County,29037,38.641773,-94.338892,34.34,1,True,Regular School,False,04-05,04,05,04,05,31,Town: Fringe,Town,31,Town: Fringe,Town,No virtual instruction,False,337.0,0.0,337.0,0.0,False,False,23.7,True,14.22,146.0,0.4332,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,True,32,Town,Primary
2020-2021,291376000605,2913760,HARRISONVILLE HIGH,HARRISONVILLE R-IX,HARRISONVILLE R-IX,MO,Cass County,29037,38.658182,-94.335873,33.36,1,True,Regular School,False,09-12,09,12,09,12,31,Town: Fringe,Town,31,Town: Fringe,Town,No virtual instruction,False,778.0,0.0,778.0,0.0,False,False,49.02,True,15.87,269.0,0.3458,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,True,32,Town,High
