school_year,crdc_wave,nces_school_id,nces_lea_id,school_name,district_name,lea_name,state,county_name,county_fips,locale_group,school_level,school_type,operational_status,is_operating,is_charter,is_virtual,enrollment_k12,classroom_teacher_fte,school_ptr,classes_alg1,enrollment_alg1,certified_alg1,mean_class_size_alg1,certified_share_alg1,allocation_wedge_alg1,classes_geom,enrollment_geom,certified_geom,mean_class_size_geom,certified_share_geom,allocation_wedge_geom,classes_alg2,enrollment_alg2,certified_alg2,mean_class_size_alg2,certified_share_alg2,allocation_wedge_alg2,classes_advm,enrollment_advm,certified_advm,mean_class_size_advm,certified_share_advm,allocation_wedge_advm,classes_calc,enrollment_calc,certified_calc,mean_class_size_calc,certified_share_calc,allocation_wedge_calc,classes_bio,enrollment_bio,certified_bio,mean_class_size_bio,certified_share_bio,allocation_wedge_bio,classes_chem,enrollment_chem,certified_chem,mean_class_size_chem,certified_share_chem,allocation_wedge_chem,classes_phys,enrollment_phys,certified_phys,mean_class_size_phys,certified_share_phys,allocation_wedge_phys
2020-2021,2020-21,291434002287,2914340,CRITTENTON TREATMENT CENTER,HICKMAN MILLS C-1,HICKMAN MILLS C-1,MO,Jackson County,29095,City,Other,Regular School,1,True,False,False,0.0,1.0,,2.0,17.0,2.0,8.5,1.0,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,
2020-2021,2020-21,201164001565,2011640,Westridge Middle,Shawnee Mission Pub Sch,Shawnee Mission Pub Sch,KS,Johnson County,20091,City,Middle,Regular School,1,True,False,False,788.0,55.0,14.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,200795001414,2007950,Central Middle,Kansas City,Kansas City,KS,Wyandotte County,20209,City,Middle,Regular School,1,True,False,False,750.0,46.6,16.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,200633000047,2006330,Eisenhower Elem,Ft Leavenworth,Ft Leavenworth,KS,Leavenworth County,20103,Town,Primary,Regular School,1,True,False,False,308.0,32.63,10.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,201200000534,2012000,Prairie Star Elementary,Blue Valley,Blue Valley,KS,Johnson County,20091,Suburb,Primary,Regular School,1,True,False,False,366.0,23.9,15.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,290002903166,2900029,GUADALUPE CENTERS MIDDLE,GUADALUPE CENTERS SCHOOLS,GUADALUPE CENTERS SCHOOLS,MO,Jackson County,29095,City,Middle,Regular School,1,True,True,False,327.0,30.0,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,201164001524,2011640,Brookridge Elem,Shawnee Mission Pub Sch,Shawnee Mission Pub Sch,KS,Johnson County,20091,City,Primary,Regular School,1,True,False,False,482.0,35.3,14.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,291640001718,2916400,AC PREP ELEMENTARY,KANSAS CITY 33,KANSAS CITY 33,MO,Jackson County,29095,City,Primary,Regular School,1,True,False,False,380.0,32.8,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,290825000224,2908250,CENTER ELEM.,CENTER 58,CENTER 58,MO,Jackson County,29095,City,Primary,Regular School,1,True,False,False,311.0,27.39,11.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,201185001885,2011850,Spring Hill Elementary School,Spring Hill,Spring Hill,KS,Johnson County,20091,Town,Primary,Regular School,1,True,False,False,445.0,42.0,12.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,200405000032,2004050,Edwardsville Elem,Bonner Springs,Bonner Springs,KS,Wyandotte County,20209,Suburb,Primary,Regular School,1,True,False,False,342.0,30.3,11.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,200795001431,2007950,Stony Point South,Kansas City,Kansas City,KS,Wyandotte County,20209,Rural,Primary,Regular School,1,True,False,False,265.0,21.64,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,290059003180,2900590,FRONTIER SCHL OF EXCELLENCE-M,FRONTIER SCHOOLS,FRONTIER SCHOOLS,MO,Jackson County,29095,City,Middle,Regular School,1,True,True,False,112.0,10.25,10.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,201221001864,2012210,Tonganoxie Elem,Tonganoxie,Tonganoxie,KS,Leavenworth County,20103,Town,Primary,Regular School,1,True,False,False,746.0,63.84,12.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,292607000945,2926070,NEW TRAILS EARLY LEARNING CTR.,RAYTOWN C-2,RAYTOWN C-2,MO,Jackson County,29095,Suburb,Prekindergarten,Regular School,1,True,False,False,0.0,14.0,5.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,292280001260,2922800,BRIARCLIFF ELEMENTARY,NORTH KANSAS CITY 74,NORTH KANSAS CITY 74,MO,Clay County,29047,City,Primary,Regular School,1,True,False,False,304.0,21.73,13.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,291830002806,2918300,SUMMIT LAKES MIDDLE,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,Rural,Middle,Regular School,1,True,False,False,934.0,57.3,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,201014001781,2010140,Ravenwood Elementary,Olathe,Olathe,KS,Johnson County,20091,Suburb,Primary,Regular School,1,True,False,False,442.0,31.5,14.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,290002503233,2900025,ALLEN VILLAGE HIGH SCHOOL,ALLEN VILLAGE,ALLEN VILLAGE,MO,Jackson County,29095,City,High,Regular School,1,True,True,False,164.0,10.96,14.96,3.0,43.0,3.0,14.333333333333334,1.0,-0.6266666666666669,3.0,29.0,1.0,9.666666666666666,0.3333333333333333,-5.293333333333335,2.0,26.0,0.0,13.0,0.0,-1.9600000000000009,3.0,31.0,2.0,10.333333333333334,0.6666666666666666,-4.626666666666667,0.0,,,,,,2.0,43.0,2.0,21.5,1.0,6.539999999999999,2.0,35.0,2.0,17.5,1.0,2.539999999999999,2.0,32.0,2.0,16.0,1.0,1.0399999999999991
2020-2021,2020-21,290462000053,2904620,HILLCREST STEAM ACADEMY,BELTON 124,BELTON 124,MO,Cass County,29037,Suburb,Primary,Regular School,1,True,False,False,500.0,32.37,15.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,292280001262,2922800,CHAPEL HILL ELEMENTARY,NORTH KANSAS CITY 74,NORTH KANSAS CITY 74,MO,Clay County,29047,Suburb,Primary,Regular School,1,True,False,False,533.0,33.98,15.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,290061503364,2900615,KANSAS CITY GIRLS PREP ACADEMY,KANSAS CITY GIRLS PREP ACADEMY,KANSAS CITY GIRLS PREP ACADEMY,MO,Jackson County,29095,City,Middle,Regular School,1,True,True,False,137.0,16.02,8.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,200843002030,2008430,Richard Warren Middle School,Leavenworth,Leavenworth,KS,Leavenworth County,20103,Town,Middle,Regular School,1,True,False,False,445.0,37.7,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,290002203048,2900022,MAPLE VALLEY SCHOOL,MO SCHLS FOR THE SEV DISABLED,MO SCHLS FOR THE SEV DISABLED,MO,Clay County,29047,City,Other,Special Education,1,True,False,False,45.0,8.8,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,200642001825,2006420,Nike Elementary,Gardner Edgerton,Gardner Edgerton,KS,Johnson County,20091,Rural,Primary,Regular School,1,True,False,False,324.0,30.0,11.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,200795001394,2007950,Thomas A Edison Elem,Kansas City,Kansas City,KS,Wyandotte County,20209,City,Primary,Regular School,1,True,False,False,203.0,22.97,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,200795001415,2007950,Carl B. Bruce Middle School,Kansas City,Kansas City,KS,Wyandotte County,20209,City,Middle,Regular School,1,True,False,False,902.0,56.25,16.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,201221001205,2012210,Tonganoxie High,Tonganoxie,Tonganoxie,KS,Leavenworth County,20103,Town,High,Regular School,1,True,False,False,619.0,46.33,13.36,13.0,122.0,13.0,9.384615384615385,1.0,-3.9753846153846144,14.0,151.0,14.0,10.785714285714286,1.0,-2.574285714285713,8.0,117.0,8.0,14.625,1.0,1.2650000000000006,5.0,68.0,5.0,13.6,1.0,0.2400000000000002,1.0,15.0,1.0,15.0,1.0,1.6400000000000006,13.0,177.0,13.0,13.615384615384615,1.0,0.25538461538461554,6.0,106.0,6.0,17.666666666666668,1.0,4.306666666666668,1.0,14.0,1.0,14.0,1.0,0.6400000000000006
2020-2021,2020-21,291645003353,2916450,LENS,KEARNEY R-I,KEARNEY R-I,MO,Clay County,29047,Town,Primary,Regular School,1,True,False,False,64.0,3.65,17.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,292523003086,2925230,PATHFINDER ELEM.,PLATTE CO. R-III,PLATTE CO. R-III,MO,Platte County,29165,City,Primary,Regular School,1,True,False,False,580.0,41.57,13.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,293171002220,2931710,WEST PLATTE HIGH,WEST PLATTE CO. R-II,WEST PLATTE CO. R-II,MO,Platte County,29165,Rural,High,Regular School,1,True,False,False,297.0,26.21,11.33,6.0,28.0,6.0,4.666666666666667,1.0,-6.663333333333333,5.0,47.0,5.0,9.4,1.0,-1.9299999999999997,6.0,40.0,6.0,6.666666666666667,1.0,-4.663333333333333,2.0,11.0,2.0,5.5,1.0,-5.83,2.0,9.0,2.0,4.5,1.0,-6.83,6.0,55.0,6.0,9.166666666666666,1.0,-2.163333333333334,11.0,83.0,11.0,7.545454545454546,1.0,-3.784545454545454,0.0,,,,,
2020-2021,2020-21,291640000880,2916400,EAST HIGH SCHOOL,KANSAS CITY 33,KANSAS CITY 33,MO,Jackson County,29095,City,High,Regular School,1,True,False,False,985.0,72.13,13.66,12.0,357.0,12.0,29.75,1.0,16.09,4.0,120.0,4.0,30.0,1.0,16.34,6.0,112.0,6.0,18.666666666666668,1.0,5.006666666666668,2.0,26.0,2.0,13.0,1.0,-0.6600000000000001,1.0,7.0,0.0,7.0,0.0,-6.66,9.0,215.0,9.0,23.88888888888889,1.0,10.22888888888889,9.0,243.0,9.0,27.0,1.0,13.34,6.0,237.0,5.0,39.5,0.8333333333333334,25.84
2020-2021,2020-21,201164001534,2011640,Highlands Elem,Shawnee Mission Pub Sch,Shawnee Mission Pub Sch,KS,Johnson County,20091,Suburb,Primary,Regular School,1,True,False,False,331.0,24.3,14.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,201050000776,2010500,Paola Middle,Paola,Paola,KS,Miami County,20121,Town,Middle,Regular School,1,True,False,False,398.0,31.7,12.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,291830000979,2918300,MASON ELEM.,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,498.0,31.0,16.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,291308002976,2913080,STONY POINT ELEM.,GRAIN VALLEY R-V,GRAIN VALLEY R-V,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,493.0,39.15,12.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,290531002367,2905310,DANIEL YOUNG ELEM.,BLUE SPRINGS R-IV,BLUE SPRINGS R-IV,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,346.0,25.97,14.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,290059003181,2900590,FRONTIER SCHL OF EXCELLENCE-U,FRONTIER SCHOOLS,FRONTIER SCHOOLS,MO,Jackson County,29095,City,High,Regular School,1,True,True,False,180.0,23.15,7.78,2.0,51.0,2.0,25.5,1.0,17.72,2.0,47.0,2.0,23.5,1.0,15.719999999999999,2.0,31.0,2.0,15.5,1.0,7.72,0.0,,,,,,0.0,,,,,,2.0,51.0,2.0,25.5,1.0,17.72,2.0,40.0,2.0,20.0,1.0,12.219999999999999,0.0,,,,,
2020-2021,2020-21,292607002984,2926070,NORTHWOOD SCH.,RAYTOWN C-2,RAYTOWN C-2,MO,Jackson County,29095,City,Other,Regular School,1,True,False,False,0.0,9.0,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,
2020-2021,2020-21,201200001677,2012000,Mission Trail Elementary,Blue Valley,Blue Valley,KS,Johnson County,20091,Suburb,Primary,Regular School,1,True,False,False,381.0,23.3,16.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,291229002284,2912290,FIRE PRAIRIE MIDDLE,FORT OSAGE R-I,FORT OSAGE R-I,MO,Jackson County,29095,Rural,Middle,Regular School,1,True,False,False,761.0,45.48,16.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,291165000417,2911650,LEWIS ELEMENTARY,EXCELSIOR SPRINGS 40,EXCELSIOR SPRINGS 40,MO,Clay County,29047,Town,Primary,Regular School,1,True,False,False,398.0,32.0,12.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,200405000029,2004050,Bonner Springs Elementary,Bonner Springs,Bonner Springs,KS,Wyandotte County,20209,Suburb,Primary,Regular School,1,True,False,False,355.0,32.4,11.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,291830000981,2918300,PLEASANT LEA ELEM.,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,472.0,30.34,15.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,291830002614,2918300,HILLTOP SCHOOL,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,Rural,High,Alternative,1,True,False,False,20.0,4.0,5.0,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,
2020-2021,2020-21,291830000544,2918300,TRAILRIDGE ELEM.,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,Rural,Primary,Regular School,1,True,False,False,580.0,38.83,14.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,200843001850,2008430,Leavenworth Virtual School,Leavenworth,Leavenworth,KS,Leavenworth County,20103,Town,Primary,Regular School,1,True,False,True,225.0,6.0,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,290531000083,2905310,JAMES WALKER ELEM.,BLUE SPRINGS R-IV,BLUE SPRINGS R-IV,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,446.0,28.08,16.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,291229000489,2912290,BLUE HILLS ELEM.,FORT OSAGE R-I,FORT OSAGE R-I,MO,Jackson County,29095,Rural,Primary,Regular School,1,True,False,False,362.0,27.43,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,201200000114,2012000,Stilwell Elementary,Blue Valley,Blue Valley,KS,Johnson County,20091,Rural,Primary,Regular School,1,True,False,False,209.0,18.9,11.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,201164001571,2011640,Indian Woods Middle,Shawnee Mission Pub Sch,Shawnee Mission Pub Sch,KS,Johnson County,20091,City,Middle,Regular School,1,True,False,False,804.0,46.5,17.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,291640002530,2916400,PRIMITIVO GARCIA ELEMENTARY,KANSAS CITY 33,KANSAS CITY 33,MO,Jackson County,29095,City,Primary,Regular School,1,True,False,False,254.0,25.25,11.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,201200000541,2012000,Blue Valley Northwest High,Blue Valley,Blue Valley,KS,Johnson County,20091,City,High,Regular School,1,True,False,False,1580.0,75.4,20.95,14.0,160.0,7.0,11.428571428571429,0.5,-9.52142857142857,19.0,339.0,10.0,17.842105263157894,0.5263157894736842,-3.1078947368421055,21.0,373.0,11.0,17.761904761904763,0.5238095238095238,-3.1880952380952365,31.0,477.0,16.0,15.387096774193548,0.5161290322580645,-5.562903225806451,8.0,115.0,6.0,14.375,0.75,-6.574999999999999,27.0,488.0,11.0,18.074074074074073,0.4074074074074074,-2.8759259259259267,15.0,248.0,8.0,16.533333333333335,0.5333333333333333,-4.416666666666664,20.0,226.0,7.0,11.3,0.35,-9.649999999999999
2020-2021,2020-21,201164001682,2011640,Broken Arrow Elem,Shawnee Mission Pub Sch,Shawnee Mission Pub Sch,KS,Johnson County,20091,Suburb,Primary,Regular School,1,True,False,False,293.0,26.8,11.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,290531000086,2905310,THOMAS J. ULTICAN ELEM.,BLUE SPRINGS R-IV,BLUE SPRINGS R-IV,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,465.0,27.75,17.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,291640002375,2916400,ROGERS ELEMENTARY,KANSAS CITY 33,KANSAS CITY 33,MO,Jackson County,29095,City,Primary,Regular School,1,True,False,False,470.0,42.65,11.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,200795001399,2007950,Bertram Caruthers Elem,Kansas City,Kansas City,KS,Wyandotte County,20209,City,Primary,Regular School,1,True,False,False,309.0,16.87,21.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,291830000982,2918300,PLEASANT LEA MIDDLE,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,Suburb,Middle,Regular School,1,True,False,False,971.0,63.95,15.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,291640000837,2916400,JAMES ELEMENTARY,KANSAS CITY 33,KANSAS CITY 33,MO,Jackson County,29095,City,Primary,Regular School,1,True,False,False,229.0,23.0,9.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,292373003312,2923730,RAYMORE-PECULIAR SOUTH MIDDLE,RAYMORE-PECULIAR R-II,RAYMORE-PECULIAR R-II,MO,Cass County,29037,Suburb,Middle,Regular School,1,True,False,False,904.0,58.12,15.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,200834001920,2008340,Lansing Elementary School,Lansing,Lansing,KS,Leavenworth County,20103,Town,Primary,Regular School,1,True,False,False,640.0,50.42,14.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,200795001409,2007950,New Stanley Elem,Kansas City,Kansas City,KS,Wyandotte County,20209,City,Primary,Regular School,1,True,False,False,270.0,27.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,292280001278,2922800,MAPLE PARK MIDDLE,NORTH KANSAS CITY 74,NORTH KANSAS CITY 74,MO,Clay County,29047,City,Middle,Regular School,1,True,False,False,665.0,55.46,11.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,292280002731,2922800,NORTHVIEW ELEMENTARY,NORTH KANSAS CITY 74,NORTH KANSAS CITY 74,MO,Clay County,29047,City,Primary,Regular School,1,True,False,False,594.0,39.7,14.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,291548003098,2915480,SUGAR CREEK ELEM.,INDEPENDENCE 30,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,125.0,9.9,13.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,292523001456,2925230,PLATTE COUNTY HIGH,PLATTE CO. R-III,PLATTE CO. R-III,MO,Platte County,29165,Town,High,Regular School,1,True,False,False,1310.0,77.77,16.84,12.0,199.0,12.0,16.583333333333332,1.0,-0.2566666666666677,12.0,188.0,12.0,15.666666666666666,1.0,-1.1733333333333338,9.0,129.0,9.0,14.333333333333334,1.0,-2.506666666666666,15.0,234.0,15.0,15.6,1.0,-1.2400000000000002,2.0,29.0,2.0,14.5,1.0,-2.34,13.0,288.0,12.0,22.153846153846153,0.9230769230769231,5.313846153846153,11.0,222.0,11.0,20.181818181818183,1.0,3.3418181818181836,5.0,84.0,5.0,16.8,1.0,-0.03999999999999915
2020-2021,2020-21,291830002795,2918300,LEE'S SUMMIT WEST HIGH,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,Rural,High,Regular School,1,True,False,False,2124.0,118.8,17.88,16.0,297.0,16.0,18.5625,1.0,0.682500000000001,14.0,332.0,14.0,23.714285714285715,1.0,5.834285714285716,16.0,299.0,16.0,18.6875,1.0,0.807500000000001,35.0,469.0,35.0,13.4,1.0,-4.479999999999999,3.0,47.0,3.0,15.666666666666666,1.0,-2.213333333333333,41.0,563.0,41.0,13.731707317073171,1.0,-4.148292682926828,25.0,442.0,25.0,17.68,1.0,-0.1999999999999993,11.0,141.0,11.0,12.818181818181818,1.0,-5.061818181818181
2020-2021,2020-21,292373000088,2923730,RAYMORE-PECULIAR EAST MIDDLE,RAYMORE-PECULIAR R-II,RAYMORE-PECULIAR R-II,MO,Cass County,29037,Rural,Middle,Regular School,1,True,False,False,659.0,48.8,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,292301001318,2923010,OAK GROVE MIDDLE,OAK GROVE R-VI,OAK GROVE R-VI,MO,Jackson County,29095,Suburb,Middle,Regular School,1,True,False,False,469.0,35.83,13.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,292533001461,2925330,PLEASANT HILL HIGH,PLEASANT HILL R-III,PLEASANT HILL R-III,MO,Cass County,29037,Town,High,Regular School,1,True,False,False,676.0,42.9,15.76,9.0,75.0,9.0,8.333333333333334,1.0,-7.426666666666666,7.0,62.0,7.0,8.857142857142858,1.0,-6.902857142857142,7.0,123.0,7.0,17.571428571428573,1.0,1.8114285714285732,7.0,81.0,7.0,11.571428571428571,1.0,-4.188571428571429,1.0,12.0,1.0,12.0,1.0,-3.76,28.0,170.0,28.0,6.071428571428571,1.0,-9.688571428571429,14.0,122.0,14.0,8.714285714285714,1.0,-7.045714285714286,2.0,11.0,2.0,5.5,1.0,-10.26
2020-2021,2020-21,290002902741,2900029,GUADALUPE CENTERS HIGH SCHOOL,GUADALUPE CENTERS SCHOOLS,GUADALUPE CENTERS SCHOOLS,MO,Jackson County,29095,City,High,Regular School,1,True,True,False,414.0,31.5,13.14,11.0,83.0,11.0,7.545454545454546,1.0,-5.594545454545455,11.0,112.0,11.0,10.181818181818182,1.0,-2.958181818181819,7.0,30.0,7.0,4.285714285714286,1.0,-8.854285714285716,0.0,,,,,,0.0,,,,,,3.0,70.0,3.0,23.333333333333332,1.0,10.193333333333332,6.0,108.0,6.0,18.0,1.0,4.859999999999999,6.0,118.0,6.0,19.666666666666668,1.0,6.526666666666667
2020-2021,2020-21,291640003257,2916400,HALE COOK ELEMENTARY,KANSAS CITY 33,KANSAS CITY 33,MO,Jackson County,29095,City,Primary,Regular School,1,True,False,False,266.0,19.0,14.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,292355002413,2923550,PARK HILL SOUTH HIGH,PARK HILL,PARK HILL,MO,Platte County,29165,Suburb,High,Regular School,1,True,False,False,1803.0,97.45,18.5,15.0,347.0,15.0,23.133333333333333,1.0,4.633333333333333,12.0,223.0,12.0,18.583333333333332,1.0,0.08333333333333215,6.0,144.0,6.0,24.0,1.0,5.5,17.0,302.0,17.0,17.764705882352942,1.0,-0.735294117647058,2.0,46.0,2.0,23.0,1.0,4.5,11.0,245.0,11.0,22.272727272727273,1.0,3.7727272727272734,9.0,203.0,9.0,22.555555555555557,1.0,4.055555555555557,3.0,54.0,3.0,18.0,1.0,-0.5
2020-2021,2020-21,291548000719,2915480,RANDALL ELEM.,INDEPENDENCE 30,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,286.0,22.35,13.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,2020-21,201164001656,2011640,Christa McAuliffe Elem,Shawnee Mission Pub Sch,Shawnee Mission Pub Sch,KS,Johnson County,20091,City,Primary,Regular School,1,True,False,False,379.0,25.3,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
